area,cell,lon,lat
8300,267443386,13.031146,49.387833
3142,203625717,14.441125,50.085096
3142,203622588,14.441609,50.084943
3142,203625520,14.44026,50.084833
3142,203716414,14.435408,50.079159
25450,242606470,16.641098,48.810466
1824,249142513,16.61447,49.194693
1824,249142514,16.614531,49.19546
3911,6626140,14.837402,50.287784
3911,6627037,14.837247,50.287584
37100,115548,14.543972,50.05149
3141,203626205,14.591562,50.100296
3144,203428892,14.585605,50.079427
3144,203429395,14.481857,50.058276
3144,203429397,14.47453,50.047737
1145,203781895,14.439626,50.040864
3144,203425074,14.394097,50.01761
3144,203425071,14.392768,50.011679
3144,203425070,14.401115,50.003959
3144,203429706,14.377847,49.98002
3144,203429227,14.365839,49.981089
3144,203429511,14.358497,49.961899
3144,203429150,14.376241,49.965321
3144,203429748,14.357356,49.973695
3144,203426559,14.356214,49.935627
3144,203426227,14.346351,49.928607
3144,203426229,14.327168,49.922859
3144,203426228,14.335677,49.914809
3144,203429670,14.320595,49.901172
3144,203426279,14.321683,49.903035
3144,203426281,14.294321,49.890238
3144,203426156,14.257496,49.853042
3144,203426187,14.276649,49.879735
3144,203426189,14.266243,49.866464
3144,203426152,14.280132,49.885573
3144,203429668,14.299676,49.893569
17230,6736453,14.411248,49.999952
31200,592697,13.25547,50.394378
3921,267394998,13.147985,49.281818
3141,50594049,14.513277,50.114693
29480,266785822,18.010347,49.596118
21820,6669361,14.491996,50.074192
13660,265476598,15.913165,50.344204
39501,378473,14.470854,50.068893
13660,265465969,15.913743,50.344663
38075,663591,15.567266,50.036616
3141,203623908,14.428923,50.107356
28752,266777032,18.428225,49.785485
17250,6734731,14.372589,50.083842
28692,266784955,18.254205,49.784129
16414,6739951,14.336085,50.139263
37900,592846,12.199063,50.210247
24656,266122851,16.633053,49.224438
13660,265476599,15.910872,50.334008
16414,6734864,14.373117,50.099339
1153,203781572,14.403736,50.07113
3141,203622880,14.423077,50.171572
3141,203622730,14.41892,50.177798
3151,203494983,14.414146,50.178109
3142,203622681,14.422227,50.077
3141,203625956,14.41868,50.177386
3141,203622540,14.466365,50.110972
3144,203434163,14.490841,50.020547
3141,203622729,14.418836,50.177986
3144,203425103,14.490479,50.020451
29510,266790622,17.981058,49.461639
3151,203491545,14.399343,50.179684
3151,203491819,14.362841,50.170279
37200,185693,14.445283,50.108124
32100,646876,13.361301,49.769912
16454,6738923,14.497313,50.36126
14418,264820659,13.810047,50.668057
9550,267443879,14.634682,49.45452
3151,203491299,14.372911,50.092556
7300,994261827,14.53092,50.09368
9200,924923681,14.45407,50.06601
9100,884159667,14.41012,50.07214
9100,955070701,14.40801,50.07391
9100,1275415557,14.41381,50.07522
9300,725625664,14.36379,50.07733
9100,749153447,14.40158,50.06905
9100,889533701,14.40938,50.07176
9101,1142768669,14.44626,50.11516
19800,1306283484,14.29074,50.33067
17230,6744524,14.423541,50.041356
17230,6744214,14.424124,50.041694
17230,6730624,14.423837,50.041526
1717,242590551,17.732267,49.554062
3311,203558646,14.475217,49.001092
31100,590876,13.853419,50.649314
31100,590995,13.84907,50.651531
3921,267394593,13.076366,49.71982
3921,267394592,13.126294,49.718306
1146,203783822,14.678141,50.059043
20510,6671840,14.898941,50.40779
3411,203557643,12.947825,49.520399
38030,269835,16.584418,49.116291
13660,265469666,15.90915,50.563724
17230,6743996,14.354655,50.096716
3311,203559425,14.155902,49.307099
3311,203561067,14.158639,49.311243
3311,203561069,14.153899,49.305716
3311,203561655,14.117134,49.33245
31015,452739,18.348589,49.667249
31015,455798,18.265223,49.841082
13700,265477566,15.692833,50.192353
17230,6734124,14.3615,50.02134
3812,242553568,16.072209,48.852792
1154,203783258,14.404419,50.006258
21800,6668335,14.417766,50.078334
3812,242558822,17.513467,49.221238
1153,203782618,14.286974,50.072612
38013,719512,15.819927,50.20631
3131,203717526,14.318975,50.108069
3901,6692457,14.445777,50.283417
3131,203718272,14.495749,50.285877
3131,203717141,14.495749,50.285877
11865,265477566,15.693067,50.192484
3411,203557651,12.533319,50.119631
37100,123470,14.395266,49.889011
37100,123467,14.394097,49.897471
31055,399847,18.025242,49.607225
31055,401749,18.154603,49.644229
38013,719193,15.809771,50.222891
17220,6736693,14.363314,49.986744
25420,266130272,15.815392,49.048126
24646,266126872,16.549782,49.175768
24646,266126871,16.538798,49.189721
1138,203716803,14.439797,50.098017
1713,242589495,18.261752,49.828607
1133,203718421,14.653223,50.181114
38060,585210,17.699071,49.223378
28742,266784814,18.537863,49.869497
1138,203716375,14.438875,50.098019
1154,203783257,14.403878,50.030642
37030,201851,14.643349,49.420517
1823,249208338,16.578113,49.252587
1153,203783321,14.315406,50.074037
38400,116437,14.592716,50.062525
1146,203781722,14.592996,50.062622
28732,266785071,18.276623,49.828164
1614,236001171,16.468534,49.759941
9520,267432417,14.526202,48.966408
9520,267442064,14.526418,48.966495
39502,381146,14.388751,50.072607
1835,249283795,16.656893,49.203042
38075,663183,16.653253,49.759599
3911,6627054,14.97388,50.526173
17230,6735024,14.364733,50.042877
21780,6668190,14.422725,50.076928
21780,6668192,14.413171,50.074945
1146,203781880,14.640984,49.991244
13600,236052601,15.617424,49.713617
3411,203559785,12.376028,50.07901
25620,266129893,17.612708,49.218046
17240,6737215,14.133766,50.132999
20500,6673607,15.102573,50.194753
34800,181446,14.471896,50.091918
11866,267442623,12.669814,50.165259
28702,266784927,18.209169,49.821478
28702,266782498,18.177539,49.832282
28702,266790916,18.15986,49.830639
17240,6739836,14.069066,50.233625
20510,6678773,14.91504,50.419073
20510,6678763,14.917338,50.420566
20510,6671833,14.917539,50.420612
14428,264817924,13.410879,50.459706
3921,267394977,13.830765,49.048575
3921,267393991,14.153783,49.05562
3921,267393990,14.154148,49.055694
38200,118408,14.46071,50.02897
38200,118368,14.459004,50.035271
3921,267393933,14.43105,48.917075
3921,267393946,14.438499,48.912278
3921,267393934,14.448026,48.937725
3311,203560034,14.461176,48.984983
3311,203558649,14.486172,49.004528
3921,267393957,14.556446,49.086134
3411,203561396,14.622971,49.143781
3921,267395131,14.713302,49.263812
3911,6626211,14.701644,49.354491
24666,242607187,17.084263,49.361415
1146,203781779,14.621907,50.013879
3411,203558851,12.804501,50.223479
21780,6671172,14.433122,50.078014
1146,203784058,14.638605,50.060079
3131,203717071,14.409036,50.132269
38060,531459,17,49
3151,203495114,14.309887,50.036025
3151,203492590,14.30944,50.050625
3151,203490970,14.309998,50.071845
3151,203492606,14.309086,50.074823
3151,203492607,14.308586,50.075256
3811,249209436,16.604553,49.2125
38020,533419,16.580958,49.047056
14388,264818082,15.04221,50.792595
37100,121219,14.64432,50.078942
37100,121178,14.623359,50.080377
37100,121179,14.611079,50.081182
39501,377871,14.465222,50.074362
39501,377961,14.468987,50.073702
39501,377901,14.469733,50.069378
38020,531799,16.661344,49.491984
21820,6674467,14.478611,50.040491
21820,6678978,14.474122,50.040483
1612,235999508,15.857405,50.201799
8300,267443087,13.511829,49.229332
8300,267443086,13.512083,49.229104
39700,461324,14.087772,50.228591
39700,462675,14.127991,50.102555
39700,462674,14.087203,50.104809
3511,236001481,15.071755,50.75844
3511,235999300,15.071744,50.759173
21820,6669987,14.504137,50.056176
28692,266780027,18.233951,49.809573
21820,6669780,14.522858,50.024015
18218,6679021,14.522707,50.023734
17230,6736454,14.417461,49.999018
14438,264824634,14.188712,50.764593
14438,264817842,14.196836,50.77022
38300,117937,14.529296,50.02764
24656,266132949,16.577953,49.208453
3151,203491826,14.16383,49.99547
1153,203782662,14.341801,50.054581
24646,266129179,16.662434,49.207807
3812,242553572,16.059576,48.859226
17220,6739099,14.428764,49.91935
24646,266126648,16.660205,49.205577
1823,249208275,16.59516,49.223245
18218,50594049,14.431629,49.917375
1612,235999430,15.837883,50.186629
24656,266129095,16.628692,49.226908
24656,266127063,16.624107,49.234948
14418,264818164,13.748826,50.512249
24646,266122268,16.659423,49.20523
1722,242590641,17.377978,50.117353
3311,203561541,15.019062,49.147852
38400,121388,14.666922,50.039019
24626,242605817,16.941811,48.911662
14438,264817832,14.218402,50.777139
14438,264824631,14.19336,50.768538
14438,264816859,14.18143,50.761134
14438,264816741,14.220013,50.777518
14438,264816858,14.191404,50.75561
14438,264819497,14.204272,50.765311
13630,265475082,16.403397,49.977925
3311,203558593,14.433019,48.985149
28692,266779991,18.225543,49.788917
28692,50594049,18.249185,49.791623
28692,266779723,18.225572,49.788881
28692,266779733,18.225101,49.789371
28692,266790764,18.225101,49.789371
18238,6664475,15.283475,49.962578
14428,264821157,13.713451,50.360508
28692,266779623,18.237599,49.791593
18208,236052581,15.278023,49.695823
36100,515638,15.05249,50.767967
31100,654455,13.809694,50.639533
25420,266129831,15.897392,49.213316
25420,266129298,15.889646,49.210396
24646,266122267,16.661804,49.207676
9520,267446388,14.431939,49.219984
3151,203492752,14.315236,50.20456
3131,203717643,14.318243,50.174787
3131,203717894,14.26969,50.108233
3903,265427999,15.800035,50.423697
25400,266130255,15.598181,49.606498
25400,50594049,15.598222,49.606486
38013,719403,15.807064,50.240256
38013,719402,15.784948,50.2308
38300,115567,14.524546,50.053904
28752,266786539,18.455998,49.78548
28752,266776854,18.456139,49.785519
13700,265466463,15.851264,50.224167
13700,265468563,15.85137,50.223936
28702,266781495,17.134935,49.774647
38200,118140,14.42452,50.014294
38200,50594049,14.424534,50.01433
38200,118118,14.424497,50.014227
1615,235998070,15.674776,49.710892
3411,203561739,14.11076,50.166432
3901,6691857,14.288429,49.787799
38200,118227,14.436942,50.023837
38200,118307,14.444221,50.025509
14438,264822009,13.988419,50.649715
1154,203783251,14.423864,50.032224
1228,236001780,15.450186,50.13482
1224,265428623,15.496984,50.131016
1616,236001983,15.782839,50.140173
18218,6678863,14.465276,50.021462
18218,6678864,14.465234,50.021366
34800,141003,14.487462,50.076821
3511,236001817,14.285455,50.233961
3151,203491821,14.22923,50.031607
16434,6735471,14.434982,50.101781
24606,266127429,16.636437,49.204929
24606,266129173,16.623346,49.204104
24656,266123225,16.616383,49.207208
1617,236000236,15.894648,50.58268
14408,264817822,14.535153,50.67953
24606,266122773,16.616492,49.207118
24606,266126671,16.613785,49.205074
24656,266127051,16.605347,49.20969
24656,266123084,16.605311,49.20978
1144,203781457,14.468036,50.069146
38075,663782,16.22204,49.992304
36100,515535,15.165048,50.724448
13600,265479821,15.773306,50.08532
25420,242606288,15.670322,49.301492
3511,236000145,15.183527,50.727715
29480,266785455,17.743373,49.556245
36100,516205,15.157505,50.734109
36100,463355,15.160664,50.731094
31300,646505,12.890891,50.242621
31300,646508,12.888715,50.239308
1144,203781458,14.463903,50.069755
1144,203781631,14.4614,50.067619
13630,266130803,16.451093,49.756775
3411,203561100,14.093907,50.141703
3411,203559767,12.680246,50.175126
3411,203559870,12.721298,50.193302
3411,203559856,12.891931,50.238795
3411,203558003,14.109019,50.167443
1711,242589721,18.231807,49.811783
18218,6729696,14.469624,50.013998
21820,6671005,14.456547,50.040875
1144,203782331,14.468148,50.071419
1144,203782332,14.469459,50.070213
36300,461134,14.576038,50.946756
24646,266122583,16.657175,49.206768
17230,6729676,14.426646,50.024196
17230,6744358,14.453477,50.015763
18218,6729697,14.467153,50.008493
21820,6669477,14.457115,50.031579
21820,6664154,14.446727,50.031862
21820,6669479,14.444928,50.035937
17230,25884437,14.431359,50.032909
17250,6741380,14.388453,50.057489
17250,6735007,14.369419,50.069612
3311,203558632,14.537107,48.992843
3311,203558451,14.564771,49.003708
38200,118602,14.413949,50.047592
1144,203783080,14.549325,50.0009
13600,236053751,16.112653,49.803052
38060,583681,17.438476,49.467849
32300,593316,13.720225,50.103918
38030,324005,16.49736,49.216208
1616,235998512,15.979311,50.081446
3143,203559884,14.67628,49.771372
3151,203491763,14.350243,49.925616
3143,203491763,14.355966,49.926417
3151,203360610,14.358254,49.926424
8050,269098,16.386666,49.182551
8050,269095,16.399426,49.183275
3142,203295342,14.39792,50.085818
3151,203492705,14.403469,50.072009
3142,203294799,14.400568,50.072022
3143,203360704,14.429101,49.940659
3143,203360765,14.441402,49.956507
3143,203490617,14.392173,49.994312
3151,203491536,14.361061,49.983081
3151,203494687,14.347688,49.972716
3151,203491538,14.348119,49.985433
3151,203490785,14.341299,50.008521
3151,203490786,14.327399,50.010074
3143,203360797,14.27265,50.047123
3143,203494358,14.492486,49.970312
3143,203361516,14.522714,50.027796
3142,203490700,14.429017,50.057853
3151,203491703,14.308891,49.938331
3611,235999866,14.943476,50.431018
3611,235999694,14.910533,50.390563
3611,235999873,14.899622,50.385562
3141,203230659,14.69334,50.199891
3141,203229647,14.685231,50.176622
3141,203229527,14.66385,50.159429
3141,203230488,14.644228,50.138887
3141,203229013,14.633388,50.132394
3141,203229045,14.595821,50.120949
3141,203231865,14.555465,50.101904
3141,203231892,14.58363,50.077791
3143,203359378,14.528274,50.069566
3143,203359305,14.482116,50.052721
3144,203426409,14.333971,49.967827
3151,203360401,14.365083,49.9829
3142,203293697,14.410562,50.069291
3142,203294988,14.419621,50.075744
3142,203297759,14.436759,50.085629
3142,203293721,14.442255,50.087377
3142,203298050,14.456171,50.087969
3142,203298052,14.471914,50.090011
3142,203298041,14.471365,50.090889
3142,203298515,14.480463,50.089661
3142,203293961,14.473982,50.092237
3142,203298045,14.473077,50.092608
3142,203293949,14.455155,50.087612
3142,203294718,14.429235,50.077588
3142,203294784,14.40883,50.070722
3144,203491537,14.333989,49.962181
8030,323017,16.640384,49.212518
8030,323537,16.638193,49.207397
8040,323465,16.635761,49.203069
8040,323245,16.633041,49.197891
8040,323246,16.62289,49.192761
8040,322255,16.632669,49.190492
3144,203490656,14.378044,49.971519
8030,322477,16.63656,49.212393
8030,322315,16.628623,49.225204
8030,322365,16.637301,49.214222
8030,323015,16.643359,49.215387
8030,322487,16.633496,49.175715
8030,323916,16.666522,49.202004
8050,322215,16.56723,49.175738
8040,324047,16.607525,49.184551
8040,322437,16.609629,49.185938
8040,322435,16.62791,49.204278
3142,203492717,14.415167,50.066768
3142,203295276,14.415167,50.066768
3311,203560949,15.355707,49.535313
3811,249142822,16.467549,49.184785
3811,249142582,16.618654,49.159093
3811,249142632,16.635595,49.159961
3811,249143015,16.659844,49.163009
3811,249142542,16.691312,49.167972
3811,249142541,16.68821,49.169031
3811,249142679,16.682313,49.173891
3811,249142678,16.678135,49.177338
3811,249142957,16.722057,49.183087
3811,249142955,16.70487,49.1777
3812,242552588,17.407182,49.314931
3812,242552586,17.431865,49.321205
3812,242552580,17.431843,49.321708
3812,242589385,17.56997,49.20585
3812,242589317,17.618521,49.213959
3812,242589360,17.63149,49.217557
3812,242589379,17.648685,49.220861
3812,242589358,17.650535,49.221228
3812,242589285,17.658626,49.222652
3812,242589387,17.661324,49.223086
3812,242589279,17.668659,49.224953
3812,242589301,17.68075,49.225393
3812,242589300,17.701172,49.223312
3812,242590326,17.713582,49.22081
3812,242590334,17.745614,49.218691
3812,242590333,17.772177,49.213575
3711,242590427,17.984643,49.328843
3711,242590424,17.98752,49.334167
8040,322765,16.603545,49.197149
8040,323788,16.603545,49.197149
8050,322735,16.603545,49.197149
3142,203297898,15.211531,49.596033
3144,203491726,14.319087,49.94081
3144,203426277,14.49896,49.907153
3144,203426224,14.497074,49.888234
3144,203426225,14.518721,49.875211
3144,203426226,14.379284,49.847121
1154,203491834,14.473098,49.849071
3144,203491835,14.412888,49.865082
3144,203426145,14.397094,49.902276
3144,203491855,14.374535,49.93474
7103,119548,14,50
7203,185705,14,50
9503,379121,14,50
3144,203427040,14.580308,50.00186
3144,203429759,14.470776,50.005683
3144,203425959,14.430864,50.001188
3144,203425089,14.543481,49.99378
3144,203425978,14.52412,49.986778
3144,203426301,14.442894,49.959984
3144,203425185,14.41685,49.955517
3141,203232810,14.665004,50.062326
3144,203426070,14.631503,50.036042
3141,203424830,14.617997,50.031712
3144,203424827,14.575536,50.020065
3144,203294129,14.436266,50.057176
3151,203491839,14.322032,49.992918
3151,203491499,14.345125,49.983194
3144,203426002,14.352674,49.986602
3144,203494687,14.357744,49.97528
18228,6670251,14,50
3144,203426205,14.592474,49.848716
1146,203426206,14.680733,49.984973
3144,203427244,14.636276,49.983321
3411,203559410,14.093374,49.956063
3144,203491704,14.303887,49.932328
3144,203425114,14.443488,50.043696
3144,203425169,14.432044,50.039893
3144,203424799,14.59692,50.00584
3151,203491794,14.31801,49.991325
3144,203426023,14.619152,50.017207
3144,203424873,14.597101,50.036289
3144,203424837,14.538909,50.054992
3711,242590478,17,49
3711,242590481,17,49
3144,203429709,14.43651,50.05095
3141,203229661,14.730461,50.057181
3141,203229662,14.711196,50.070576
3141,203229657,14.716522,50.084213
3141,203229188,14.702345,50.111536
3141,203229275,14.700727,50.113785
3141,203229187,14.715305,50.124302
3141,203229557,14.770484,50.1325
3611,235999421,15.767631,50.188822
3611,235999427,15.773951,50.183615
3611,235999439,15.777844,50.20195
3611,235999424,15.781127,50.208724
3611,235997914,15.794798,50.237721
3611,235999416,15.801942,50.251738
3611,236000252,16.156937,50.40756
3611,236000255,16.166586,50.414202
3611,236001303,16.187952,50.423447
3141,203232232,14.661315,50.11507
3141,203228940,14.607888,50.099738
3144,203424913,14.533505,50.071325
3144,203424904,14.473475,50.048176
3144,203231890,14.594631,50.087808
3144,203429396,14.477298,50.051305
3151,203494510,14.402628,50.036144
3144,203492761,14.421967,50.034556
3144,203425938,14.39986,50.014847
3151,203493782,14.402249,50.066477
3142,203492705,14.400231,50.072765
3151,203492756,14.388261,50.071744
3151,203490319,14.379953,50.07037
3151,203490770,14.370902,50.070035
3151,203490763,14.354857,50.073507
3151,203490756,14.341176,50.070576
3151,203490848,14.333545,50.061282
3151,203490798,14.338431,50.056724
3151,203491426,14.338431,50.056724
3144,203491470,14.345041,49.992148
3144,203425814,14.614097,49.989891
3144,203494361,14.433904,49.992027
3151,203490655,14.431926,49.993327
3151,203491342,14.434235,49.994664
3151,203490616,14.434235,49.994664
18228,6669363,14,50
3144,203426105,14.634979,49.923728
3144,203424819,14,50
3144,203427274,14.481308,49.9747
3144,203494360,14.432107,49.982104
3144,203428820,14.374209,49.995163
3144,203493647,14.347464,49.999433
3151,203490852,14.340284,50.084365
3151,203494696,14.369669,50.026445
3151,203495215,14.406599,50.03854
3142,203425151,14.441996,50.05264
3144,203425133,14.458877,49.997363
3142,203293799,14,50
3144,203426168,14.28771,49.930593
3151,203426168,14.276917,49.931817
3144,203427060,14.303824,49.923035
3144,203426188,14.26882,49.86517
3311,203560925,14.116393,49.726767
3901,6692334,14.195676,49.789683
3901,6692332,14.185208,49.766675
3901,6692335,14.161916,49.763183
3311,6692335,14.167483,49.764391
3311,203560926,14.076275,49.689112
3901,203560926,14.075036,49.688442
3311,203559435,14.138321,49.30899
3311,203559426,14.179963,49.279368
3311,203558784,14.269807,49.080324
3311,203556024,14.352005,49.048094
3311,203558786,14.427953,49.016537
3311,203558584,14.454092,48.997478
3311,203558576,14.45808,48.991914
3311,203558563,14.461653,48.987757
3311,203558577,14.461213,48.985855
3311,203558573,14.462332,48.978525
3311,203559305,14.464401,48.966478
3311,203558629,14.446561,48.931608
3311,203558625,14.447412,48.931789
3311,203558777,14.454321,48.866541
3151,203491740,14,50
3144,203426235,14.494348,49.876168
1145,203426291,14.489308,49.873737
3144,203426274,14.517647,49.946044
3151,203425120,14.398262,49.984738
3151,203490813,14.308552,50.060118
3151,203490902,14.325405,50.066023
3151,203490776,14.354382,50.068498
3151,203296099,14.395139,50.071735
3142,203493782,14.398111,50.071133
3144,203426181,14.561041,49.968237
3144,203427273,14.481282,49.961022
3144,203426278,14.433005,49.945549
3144,203426007,14.403974,49.948682
3144,203425751,14.395863,49.973316
3141,203232809,14.724342,50.031812
3144,203232809,14.724025,50.032217
3141,203427179,14.725403,50.032745
3142,203296264,14.451404,50.077296
3142,203293691,14.441062,50.077301
3142,203294719,14.429133,50.076323
3151,203491842,14.269335,49.999859
3151,203491825,14.256147,50.011009
1154,203491825,14.271808,49.995064
24616,266127359,16.575072,49.160795
24616,266127358,16.577341,49.160912
24616,266129181,16.601131,49.150334
24616,266126685,16.603475,49.13179
24616,266129974,16.60444,49.118643
24616,266129143,16.601761,49.10128
24616,266130089,16.597858,49.096091
24616,266126686,16.60226,49.144284
24616,266129221,16.5998,49.167574
24616,266129244,16.604564,49.179199
24616,266129271,16.59674,49.186056
24616,266127396,16.584665,49.18419
24616,266127426,16.578086,49.184561
24616,266127085,16.570494,49.19101
24616,266127072,16.555479,49.208185
24616,266127414,16.560609,49.217435
24616,266129278,16.570754,49.218264
24616,266129153,16.577347,49.22053
24616,266127405,16.578294,49.224525
24616,266129152,16.580721,49.22161
24616,266127068,16.570443,49.207305
24616,266127364,16.568583,49.189534
24616,266127365,16.565637,49.183295
24616,266127296,16.55913,49.172305
24616,266127089,16.545604,49.167875
24616,266127088,16.558822,49.163429
24616,266127295,16.570533,49.160562
34300,378422,14.458053,50.064195
38076,717352,15.780958,49.954282
28692,266779893,18.261769,49.788923
28702,266778822,18.261465,49.789027
13690,236052592,15,50
24606,266127297,16.614647,49.201358
24606,266135301,16.608709,49.199932
24606,266122769,16.613514,49.194107
24606,266122823,16.612937,49.197539
24606,266122314,16.607981,49.200153
24606,266122642,16.60766,49.201204
24606,266122311,16.607035,49.203096
1834,249207882,16.571576,49.197962
3812,242555363,16.780198,48.853317
3903,265428338,16.219076,50.240344
34300,379351,14.443244,50.076156
24656,266127362,16.608759,49.209167
24656,266126853,16.609557,49.209575
24656,266122907,16.616991,49.212508
24656,266122826,16.619731,49.213226
24656,266122824,16.6247,49.214677
24606,266125336,16.64749,49.208384
3921,267394601,12.987515,49.703404
8240,267432139,13.361898,49.769854
8240,267437618,13.363108,49.769875
3144,203425167,14,50
31200,594776,13.795379,50.370678
24606,266122722,16.61526,49.186121
24606,266132197,16.622543,49.188039
24606,266123062,16.625923,49.188767
24606,266127378,16.619688,49.189288
3131,203717603,14.320013,50.159351
3611,236001812,14.942742,50.439474
3611,235997900,14.913613,50.430483
3611,235999868,14.912274,50.42581
28682,242607378,17.290038,49.661902
1719,242590225,17.231282,49.576123
3144,203429717,14.255402,50.009336
38030,323155,16.57461,49.173193
16464,6736730,14.455464,50.091293
14418,264811536,13.65791,50.50468
28692,266779678,18.258701,49.778205
28692,266791012,18.258499,49.778153
8260,267442323,12.74878,50.239053
3141,203229604,14.696488,50.19916
3141,203230681,14.651833,50.145061
8030,323266,16.59722,49.226397
28692,266779717,18.258483,49.778155
38030,323658,16.569174,49.214566
3511,235999913,13.657867,50.492663
3511,236001496,13.657867,50.492663
3913,264773252,14.035521,50.531108
3913,264772898,14.038445,50.526889
24646,266122346,16.682613,49.173359
24646,266122348,16.686818,49.130191
24646,266129232,16.700255,49.12026
24666,266135519,17.092397,49.476772
3812,242591066,17.27592,48.971761
24656,266129278,16.575468,49.216098
3711,242589714,18.233753,49.801041
3912,266738536,17.96433,49.77735
38075,662812,16.168901,49.953053
38075,663781,16.227363,49.999213
28692,266777133,18.229277,49.805139
28692,266785079,18.230745,49.80139
38075,663592,15.563848,50.036196
28682,242606898,18.82295,49.577193
36100,515365,15.035809,50.738693
28752,266782934,18.684877,49.663939
28752,266780905,18.670628,49.679441
21820,6670847,14.556564,50.074365
31015,399999,18.432939,49.8733
32300,594737,13.356039,49.842455
3131,203716782,14.399957,50.099839
20500,6669932,14.567634,50.147835
3141,203233080,14.25021,50.06902
7103,123799,14.26738,50.031634
24666,266780368,17.436841,49.465148
29480,266786084,18.167768,49.642505
31015,452689,18.329744,49.670747
1014,401207,18.318449,49.658517
28722,266779982,18.177434,49.824418
1616,235999452,15.745672,50.038582
28722,266785085,18.176754,49.823295
3903,265429291,15.48966,50.241335
31055,399829,17.993237,49.597983
1144,203783235,14.469107,50.030667
1146,203781695,14.519983,50.066603
1146,203781805,14.539817,50.082733
1146,203783109,14.588773,50.079314
1146,203783108,14.591862,50.078244
1133,203717797,14.625508,50.101477
3411,203559773,12.64453,50.182122
3411,203559504,12.92135,49.439363
9003,6292657,15.598729,49.934905
1133,203717390,14.625493,50.104023
3142,203622975,14.432053,50.062988
1137,203716008,14.432087,50.06298
1137,203716477,14.43025,50.073893
1137,203716415,14.432945,50.079344
1138,203716710,14.436569,50.085317
1138,203716078,14.4292,50.092221
1136,203716152,14.427805,50.090515
1136,203716482,14.428088,50.089585
3141,203229622,14.658865,50.088576
1146,203229622,14.648265,50.092836
3141,203229291,14.661276,50.076929
3141,203229289,14.661909,50.096938
3141,203229140,14.665935,50.08792
3411,203561588,12.666542,49.963485
3903,265428037,16.211253,50.123916
1616,236005870,16.067483,50.156904
3903,265428053,16.02056,50.181188
3903,265428000,15.821157,50.444589
3903,265429320,15.909123,50.346004
3903,265429322,15.903698,50.342058
9004,6292696,12.612637,50.194367
1711,242589705,18.253849,49.813271
31015,455657,18.163194,49.827073
31015,456279,18.283071,49.834264
31015,456278,18.283093,49.834269
1611,235996741,15.614418,50.721047
3144,203427189,14.522598,49.968271
24646,266129197,16.64735,49.230507
24646,266122664,16.648802,49.227256
3711,242590677,17.72372,49.783375
1717,242590548,17.741431,49.553757
24656,266122909,16.612377,49.210771
24656,266129226,16.579765,49.229885
24656,266129151,16.579033,49.224859
24656,266127068,16.570852,49.209262
24656,266131081,16.568179,49.202505
24606,266127425,16.583493,49.183918
24606,266127395,16.592157,49.186411
24606,266127019,16.602011,49.182877
24606,266127018,16.605878,49.180839
24646,266129245,16.600458,49.173058
24646,266129221,16.598778,49.169259
24646,266129181,16.594352,49.148323
24646,266126684,16.601871,49.145002
24616,266131402,16.518401,48.980948
1611,236001251,15.613582,50.720472
1138,203716739,14.443839,50.091451
31300,647106,12.838972,50.241615
1146,203781698,14.562472,50.076632
28742,266788489,18.535748,49.861731
38400,116050,14.526908,50.104668
3921,267394834,13.745333,49.798827
1153,203783283,14.333294,50.04518
1153,203782736,14.341063,50.054493
1153,203783195,14.350908,50.052502
3151,203494998,14.352232,50.049247
3151,203494997,14.356331,50.049411
38400,67758,14.672473,50.172719
3141,203622741,14.673171,50.172298
3141,203623886,14.673171,50.172298
1144,203782329,14.469322,50.069205
24656,266123026,16.591583,49.225592
38030,323547,16.591685,49.224479
1719,242590183,17.248171,49.570106
16414,6736245,14.388246,50.097949
1612,236001658,15.832116,50.205927
1614,236005163,16.400174,49.972409
1612,235999515,15.808446,50.19129
9700,462005,15,50
1715,242590526,17.120593,49.770592
3903,265428314,16.433552,49.899905
37900,592876,12.35421,50.122799
3411,203556777,13.371304,49.727226
17250,6736923,14.367128,50.06981
21800,6670229,14.392132,50.072989
21800,6670831,14.404484,50.082712
21800,6664627,14.409684,50.090039
16434,6735520,14.409731,50.090066
8050,322145,16.5919,49.255678
8050,322147,16.591253,49.25316
8050,322146,16.590489,49.250918
8050,322585,16.590026,49.249208
8030,323265,16.597657,49.229797
8030,322915,16.615286,49.224103
8030,323507,16.625355,49.22108
8030,323476,16.633139,49.221445
8030,323227,16.638615,49.227606
8030,323226,16.649376,49.220984
21780,6670587,14.462649,50.077779
3311,203558538,14.472743,48.96874
3921,267393964,14.455684,48.842607
3921,267393947,14.499926,48.73935
14438,264821525,14.155964,50.66998
3921,267395032,14.78658,49.014721
3311,203558579,14.474499,48.989414
3921,267394858,13.984035,49.293708
3511,235999319,15.048408,50.765889
3812,242559114,15.589195,49.393871
28742,266784904,18.44568,49.885218
3511,236005620,13.999328,50.650079
8260,267434775,12.859119,50.2288
3144,203426294,14.212875,49.812045
3144,6692331,14.203745,49.805288
11764,264818164,13.628276,50.513153
28722,266779682,18.17719,49.832269
28682,242606162,18.008514,49.934197
31080,401247,18.010655,49.933526
38075,662683,16.954004,49.974258
1614,235998019,16.604899,49.917382
28722,266790751,17.907916,49.942451
14418,264821581,13.583671,50.592631
3131,203718133,14.530853,50.109923
3131,203717194,14.495186,50.142838
